2025-07-10 15:42:45 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-18 11:16:14 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Subject' null rate: 0.01%
2025-07-18 11:16:14 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Subject' null rate: 2.69%
2025-07-18 11:16:14 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Time (BST/GMT)' null rate: 0.00%
2025-07-18 11:16:14 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Time (BST/GMT)' null rate: 0.00%
2025-07-18 11:16:14 | DataProcessor | INFO | _log_data_quality_metrics:496 | Unique meetings: 430 (2.82% of total)
2025-07-18 11:16:14 | DataProcessor | INFO | _log_data_quality_metrics:501 | Unique emails: 3898 (25.56% of total)
2025-07-18 11:16:14 | DataProcessor | INFO | process_data:58 | Data processing completed successfully. Final shape: (15253, 24)
2025-07-18 11:16:14 | data.processor | INFO | wrapper:276 | Function process_data executed in 2.662 seconds
2025-07-18 11:16:14 | __main__ | INFO | _load_data:126 | Data processing completed. Shape: (15253, 24)
2025-07-18 11:16:14 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:16:14 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:16:14 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:16:14 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:16:14 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:19:58 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:19:58 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:19:58 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:19:58 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:19:58 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:19:58 | __main__ | INFO | _load_data:97 | Starting data loading process
2025-07-18 11:19:58 | ExcelDataLoader | INFO | get_logger:150 | Logger initialized for module: ExcelDataLoader
2025-07-18 11:19:58 | ExcelDataLoader | INFO | __init__:25 | ExcelDataLoader initialized
2025-07-18 11:19:58 | data.loader | INFO | get_logger:150 | Logger initialized for module: data.loader
2025-07-18 11:19:58 | ExcelDataLoader | INFO | load_from_file:52 | Loading Excel file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:19:59 | ExcelDataLoader | INFO | _find_header_row:214 | Found header row at index 5 with 100.0% match
2025-07-18 11:19:59 | ExcelDataLoader | INFO | load_from_file:56 | Found headers at row: 5
2025-07-18 11:20:02 | ExcelDataLoader | INFO | load_from_file:61 | Successfully loaded Excel file with shape: (15253, 11)
2025-07-18 11:20:02 | ExcelDataLoader | INFO | _check_required_columns:341 | Found column mappings: ['Meeting Subject -> Meeting Subject', 'Organizer -> Organizer', 'Attendees -> Attendees', 'Email Subject -> Meeting Subject', 'Mail Sender -> Mail Sender', 'Mail Receiver -> Mail Sender', 'Email Body Content -> Email Body Content', 'Direction -> Direction', 'Email Time (BST/GMT) -> Email Time (BST/GMT)', 'Meeting Time (BST/GMT) -> Email Time (BST/GMT)', 'Time Delta (hrs) -> Time Delta (hrs)']
2025-07-18 11:20:02 | ExcelDataLoader | WARNING | _check_data_quality:377 | Found 1746 duplicate records
2025-07-18 11:20:02 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15253 invalid email formats in column 'Mail Sender' (100.00%)
2025-07-18 11:20:02 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15249 invalid email formats in column 'Mail Receiver' (100.00%)
2025-07-18 11:20:02 | ExcelDataLoader | INFO | _validate_data:172 | Data validation passed for assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:20:02 | data.loader | INFO | wrapper:276 | Function load_from_file executed in 4.026 seconds
2025-07-18 11:20:02 | __main__ | INFO | _load_data:116 | Data loaded from file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:20:02 | DataProcessor | INFO | get_logger:150 | Logger initialized for module: DataProcessor
2025-07-18 11:20:02 | DataProcessor | INFO | __init__:24 | DataProcessor initialized
2025-07-18 11:20:02 | data.processor | INFO | get_logger:150 | Logger initialized for module: data.processor
2025-07-18 11:20:02 | DataProcessor | INFO | _clean_column_names:99 | Column name cleaning completed. Renamed 11 columns
2025-07-18 11:20:02 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Email Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 11:20:02 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Meeting Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 11:20:02 | DataProcessor | INFO | _recalculate_time_delta:213 | Time delta statistics - Min: -48.00 hrs, Max: 278.12 hrs, Mean: 3.22 hrs
2025-07-18 11:20:02 | DataProcessor | INFO | _process_datetime_columns:143 | Datetime processing completed
2025-07-18 11:20:03 | DataProcessor | INFO | _clean_text_columns:244 | Text cleaning completed
2025-07-18 11:20:05 | DataProcessor | INFO | _extract_features:297 | Feature extraction completed
2025-07-18 11:20:05 | DataProcessor | WARNING | _validate_processed_data:467 | Found 166 records with extreme time deltas (>168 hrs)
2025-07-18 11:20:05 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Subject' null rate: 0.01%
2025-07-18 11:20:05 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Subject' null rate: 2.69%
2025-07-18 11:20:05 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Time (BST/GMT)' null rate: 0.00%
2025-07-18 11:20:05 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Time (BST/GMT)' null rate: 0.00%
2025-07-18 11:20:05 | DataProcessor | INFO | _log_data_quality_metrics:496 | Unique meetings: 430 (2.82% of total)
2025-07-18 11:20:05 | DataProcessor | INFO | _log_data_quality_metrics:501 | Unique emails: 3898 (25.56% of total)
2025-07-18 11:20:05 | DataProcessor | INFO | process_data:58 | Data processing completed successfully. Final shape: (15253, 24)
2025-07-18 11:20:05 | data.processor | INFO | wrapper:276 | Function process_data executed in 2.632 seconds
2025-07-18 11:20:05 | __main__ | INFO | _load_data:126 | Data processing completed. Shape: (15253, 24)
2025-07-18 11:20:05 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:20:05 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:20:05 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:20:05 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:20:05 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:23:28 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:23:28 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:23:28 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:23:28 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:23:28 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:23:28 | ResponsivenessReport | INFO | get_logger:150 | Logger initialized for module: ResponsivenessReport
2025-07-18 11:23:28 | ResponsivenessReport | INFO | __init__:34 | Initialized ResponsivenessReport with 15253 records
2025-07-18 11:23:28 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 11:23:28 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-18 11:23:28 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-18 11:23:28 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-18 11:23:28 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-18 11:23:28 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.119 seconds
2025-07-18 11:23:28 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-18 11:23:28 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-18 11:23:28 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-18 11:23:29 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-18 11:23:29 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.134 seconds
2025-07-18 11:23:30 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:23:30 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:23:30 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:23:30 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:23:30 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:23:30 | EngagementReport | INFO | get_logger:150 | Logger initialized for module: EngagementReport
2025-07-18 11:23:30 | EngagementReport | INFO | __init__:34 | Initialized EngagementReport with 15253 records
2025-07-18 11:23:30 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 11:23:30 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-18 11:23:30 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-18 11:23:30 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-18 11:23:30 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.037 seconds
2025-07-18 11:23:30 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-18 11:23:30 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-18 11:23:30 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-18 11:23:30 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.038 seconds
2025-07-18 11:23:31 | EngagementReport | INFO | export_results:253 | Export prepared for engagement_report
2025-07-18 11:23:31 | EngagementReport | INFO | run_report:312 | Report execution completed successfully
2025-07-18 11:23:31 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.905 seconds
2025-07-18 11:23:43 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:23:43 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:23:43 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:23:43 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:23:43 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:23:43 | ResponsivenessReport | INFO | get_logger:150 | Logger initialized for module: ResponsivenessReport
2025-07-18 11:23:43 | ResponsivenessReport | INFO | __init__:34 | Initialized ResponsivenessReport with 15253 records
2025-07-18 11:23:43 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 11:23:43 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-18 11:23:43 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-18 11:23:43 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-18 11:23:43 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-18 11:23:43 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.097 seconds
2025-07-18 11:23:43 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-18 11:23:43 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-18 11:23:43 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-18 11:23:43 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-18 11:23:43 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.111 seconds
2025-07-18 11:23:44 | ResponsivenessReport | INFO | export_results:253 | Export prepared for responsiveness_report
2025-07-18 11:23:44 | ResponsivenessReport | INFO | run_report:312 | Report execution completed successfully
2025-07-18 11:23:44 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.737 seconds
2025-07-18 11:23:50 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:23:50 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:23:50 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:23:50 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:23:50 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:23:50 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-18 11:23:50 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-18 11:23:50 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 11:23:50 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 11:23:51 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.869 seconds
2025-07-18 11:23:51 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 11:23:52 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.869 seconds
2025-07-18 11:23:52 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-18 11:23:52 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-18 11:23:52 | reports.base | INFO | wrapper:276 | Function run_report executed in 2.037 seconds
2025-07-18 11:56:19 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-18 11:56:19 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-18 11:56:19 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:56:19 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:56:19 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:56:19 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:56:19 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:56:36 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:56:36 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:56:36 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:56:36 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:56:36 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:56:36 | __main__ | INFO | _load_data:97 | Starting data loading process
2025-07-18 11:56:36 | ExcelDataLoader | INFO | get_logger:150 | Logger initialized for module: ExcelDataLoader
2025-07-18 11:56:36 | ExcelDataLoader | INFO | __init__:25 | ExcelDataLoader initialized
2025-07-18 11:56:36 | data.loader | INFO | get_logger:150 | Logger initialized for module: data.loader
2025-07-18 11:56:36 | ExcelDataLoader | INFO | load_from_file:52 | Loading Excel file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:56:37 | ExcelDataLoader | INFO | _find_header_row:214 | Found header row at index 5 with 100.0% match
2025-07-18 11:56:37 | ExcelDataLoader | INFO | load_from_file:56 | Found headers at row: 5
2025-07-18 11:56:41 | ExcelDataLoader | INFO | load_from_file:61 | Successfully loaded Excel file with shape: (15253, 11)
2025-07-18 11:56:41 | ExcelDataLoader | INFO | _check_required_columns:341 | Found column mappings: ['Meeting Subject -> Meeting Subject', 'Organizer -> Organizer', 'Attendees -> Attendees', 'Email Subject -> Meeting Subject', 'Mail Sender -> Mail Sender', 'Mail Receiver -> Mail Sender', 'Email Body Content -> Email Body Content', 'Direction -> Direction', 'Email Time (BST/GMT) -> Email Time (BST/GMT)', 'Meeting Time (BST/GMT) -> Email Time (BST/GMT)', 'Time Delta (hrs) -> Time Delta (hrs)']
2025-07-18 11:56:41 | ExcelDataLoader | WARNING | _check_data_quality:377 | Found 1746 duplicate records
2025-07-18 11:56:41 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15253 invalid email formats in column 'Mail Sender' (100.00%)
2025-07-18 11:56:41 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15249 invalid email formats in column 'Mail Receiver' (100.00%)
2025-07-18 11:56:41 | ExcelDataLoader | INFO | _validate_data:172 | Data validation passed for assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:56:41 | data.loader | INFO | wrapper:276 | Function load_from_file executed in 4.708 seconds
2025-07-18 11:56:41 | __main__ | INFO | _load_data:116 | Data loaded from file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:56:41 | DataProcessor | INFO | get_logger:150 | Logger initialized for module: DataProcessor
2025-07-18 11:56:41 | DataProcessor | INFO | __init__:24 | DataProcessor initialized
2025-07-18 11:56:41 | data.processor | INFO | get_logger:150 | Logger initialized for module: data.processor
2025-07-18 11:56:41 | DataProcessor | INFO | _clean_column_names:99 | Column name cleaning completed. Renamed 11 columns
2025-07-18 11:56:41 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Email Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 11:56:41 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Meeting Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 11:56:41 | DataProcessor | INFO | _recalculate_time_delta:213 | Time delta statistics - Min: -48.00 hrs, Max: 278.12 hrs, Mean: 3.22 hrs
2025-07-18 11:56:41 | DataProcessor | INFO | _process_datetime_columns:143 | Datetime processing completed
2025-07-18 11:56:41 | DataProcessor | INFO | _clean_text_columns:244 | Text cleaning completed
2025-07-18 11:56:43 | DataProcessor | INFO | _extract_features:297 | Feature extraction completed
2025-07-18 11:56:43 | DataProcessor | WARNING | _validate_processed_data:467 | Found 166 records with extreme time deltas (>168 hrs)
2025-07-18 11:56:43 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Subject' null rate: 0.01%
2025-07-18 11:56:43 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Subject' null rate: 2.69%
2025-07-18 11:56:43 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Time (BST/GMT)' null rate: 0.00%
2025-07-18 11:56:43 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Time (BST/GMT)' null rate: 0.00%
2025-07-18 11:56:43 | DataProcessor | INFO | _log_data_quality_metrics:496 | Unique meetings: 430 (2.82% of total)
2025-07-18 11:56:43 | DataProcessor | INFO | _log_data_quality_metrics:501 | Unique emails: 3898 (25.56% of total)
2025-07-18 11:56:43 | DataProcessor | INFO | process_data:58 | Data processing completed successfully. Final shape: (15253, 24)
2025-07-18 11:56:43 | data.processor | INFO | wrapper:276 | Function process_data executed in 2.629 seconds
2025-07-18 11:56:43 | __main__ | INFO | _load_data:126 | Data processing completed. Shape: (15253, 24)
2025-07-18 11:56:43 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:56:43 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:56:43 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:56:43 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:56:43 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:56:51 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:56:51 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:56:51 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:56:51 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:56:51 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:56:51 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-18 11:56:51 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-18 11:56:51 | ClientMappingReport | INFO | __init__:21 | Initializing Enhanced Client Mapping Report with attendee analysis
2025-07-18 11:56:51 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 11:56:51 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 11:56:51 | ClientMappingReport | INFO | generate_analysis:215 | Generating comprehensive client mapping analysis
2025-07-18 11:56:52 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 11:56:52 | ClientMappingReport | INFO | _generate_attendee_analysis:121 | Generating attendee engagement analysis
2025-07-18 11:56:52 | ClientMappingReport | INFO | _generate_attendee_analysis:130 | Processing 543 unique meetings for attendee analysis
2025-07-18 11:56:57 | ClientMappingReport | INFO | _generate_attendee_analysis:202 | Attendee analysis complete: 121 total instances, 86.8% engagement rate
2025-07-18 11:56:57 | reports.client_mapping | INFO | wrapper:276 | Function _generate_attendee_analysis executed in 4.975 seconds
2025-07-18 11:56:57 | ClientMappingReport | INFO | generate_analysis:285 | Combined analysis complete - domains: 92, attendee instances: 121
2025-07-18 11:56:57 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 5.840 seconds
2025-07-18 11:56:57 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 11:56:57 | ClientMappingReport | INFO | generate_analysis:215 | Generating comprehensive client mapping analysis
2025-07-18 11:56:58 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 11:56:58 | ClientMappingReport | INFO | _generate_attendee_analysis:121 | Generating attendee engagement analysis
2025-07-18 11:56:58 | ClientMappingReport | INFO | _generate_attendee_analysis:130 | Processing 543 unique meetings for attendee analysis
2025-07-18 11:57:02 | ClientMappingReport | INFO | _generate_attendee_analysis:202 | Attendee analysis complete: 121 total instances, 86.8% engagement rate
2025-07-18 11:57:02 | reports.client_mapping | INFO | wrapper:276 | Function _generate_attendee_analysis executed in 4.902 seconds
2025-07-18 11:57:02 | ClientMappingReport | INFO | generate_analysis:285 | Combined analysis complete - domains: 92, attendee instances: 121
2025-07-18 11:57:02 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 5.795 seconds
2025-07-18 11:57:04 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-18 11:57:04 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-18 11:57:04 | reports.base | INFO | wrapper:276 | Function run_report executed in 12.825 seconds
2025-07-18 11:59:47 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-18 11:59:47 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-18 11:59:48 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:59:48 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:59:48 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:59:48 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:59:48 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:59:57 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 11:59:57 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 11:59:57 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 11:59:57 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 11:59:57 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 11:59:57 | __main__ | INFO | _load_data:97 | Starting data loading process
2025-07-18 11:59:57 | ExcelDataLoader | INFO | get_logger:150 | Logger initialized for module: ExcelDataLoader
2025-07-18 11:59:57 | ExcelDataLoader | INFO | __init__:25 | ExcelDataLoader initialized
2025-07-18 11:59:57 | data.loader | INFO | get_logger:150 | Logger initialized for module: data.loader
2025-07-18 11:59:57 | ExcelDataLoader | INFO | load_from_file:52 | Loading Excel file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 11:59:58 | ExcelDataLoader | INFO | _find_header_row:214 | Found header row at index 5 with 100.0% match
2025-07-18 11:59:58 | ExcelDataLoader | INFO | load_from_file:56 | Found headers at row: 5
2025-07-18 12:00:01 | ExcelDataLoader | INFO | load_from_file:61 | Successfully loaded Excel file with shape: (15253, 11)
2025-07-18 12:00:01 | ExcelDataLoader | INFO | _check_required_columns:341 | Found column mappings: ['Meeting Subject -> Meeting Subject', 'Organizer -> Organizer', 'Attendees -> Attendees', 'Email Subject -> Meeting Subject', 'Mail Sender -> Mail Sender', 'Mail Receiver -> Mail Sender', 'Email Body Content -> Email Body Content', 'Direction -> Direction', 'Email Time (BST/GMT) -> Email Time (BST/GMT)', 'Meeting Time (BST/GMT) -> Email Time (BST/GMT)', 'Time Delta (hrs) -> Time Delta (hrs)']
2025-07-18 12:00:01 | ExcelDataLoader | WARNING | _check_data_quality:377 | Found 1746 duplicate records
2025-07-18 12:00:01 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15253 invalid email formats in column 'Mail Sender' (100.00%)
2025-07-18 12:00:01 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15249 invalid email formats in column 'Mail Receiver' (100.00%)
2025-07-18 12:00:01 | ExcelDataLoader | INFO | _validate_data:172 | Data validation passed for assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 12:00:01 | data.loader | INFO | wrapper:276 | Function load_from_file executed in 4.550 seconds
2025-07-18 12:00:01 | __main__ | INFO | _load_data:116 | Data loaded from file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 12:00:01 | DataProcessor | INFO | get_logger:150 | Logger initialized for module: DataProcessor
2025-07-18 12:00:01 | DataProcessor | INFO | __init__:24 | DataProcessor initialized
2025-07-18 12:00:01 | data.processor | INFO | get_logger:150 | Logger initialized for module: data.processor
2025-07-18 12:00:01 | DataProcessor | INFO | _clean_column_names:99 | Column name cleaning completed. Renamed 11 columns
2025-07-18 12:00:01 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Email Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 12:00:01 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Meeting Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
